Latitude,Longitude,Sample Date,ppt,tmax,tmin,soil,pet,vpd,q,aet,def
-27.398611,26.614722,28-01-2014,75.8,30.41,16.07,0.6,187.7,1.55,3.8000000000000003,72.0,115.700005
-33.501667,21.624167,28-01-2014,9.3,28.39,12.3,0.1,184.0,1.26,0.5,8.900001,175.1
-32.595833,19.009444,28-01-2014,0.9,32.48,15.0199995,3.1000001,223.1,1.86,0.0,1.0,222.1
-25.20639,27.558,29-01-2014,182.3,31.42,18.19,4.7000003,174.0,1.51,9.1,173.3,0.7
-28.768056,20.720556,29-01-2014,3.4000000000000004,36.43,17.619999,0.0,260.2,2.98,0.2,3.3,256.9
-33.13083,18.86278,29-01-2014,1.8,31.14,16.23,10.0,212.90001,1.67,0.1,3.9,209.0
-33.7075,18.97444444,29-01-2014,3.0,29.779999,16.039999,12.900001,203.90001,1.43,0.2,6.1,197.8
-32.94583,18.33667,29-01-2014,1.2000000000000002,28.09,15.12,5.8,197.8,1.1899999,0.1,2.1000001,195.7
-30.13573889,30.67422222,30-01-2014,141.6,27.349998,20.029999,62.100002,137.8,0.78,7.1000000000000005,136.3,1.5
-27.38972222,26.46388889,30-01-2014,74.10000000000001,30.619999,16.06,0.6,189.40001,1.5799999,3.7,70.4,119.0
-33.31388889,19.07472222,30-01-2014,2.2,30.599998,15.5199995,11.2,209.40001,1.5899999,0.1,4.6,204.8
-29.380556,30.2775,31-01-2014,130.0,25.72,14.2699995,69.9,135.40001,0.74,6.5,131.0,4.4
-22.769722,30.886944,03-02-2014,208.5,32.18,20.38,58.8,143.1,1.4399999,10.4,143.1,0.0
-26.73806,27.59194,03-02-2014,130.0,27.939999,14.929999,3.1000001,164.40001,1.1899999,6.5,123.8,40.600002
-26.45,28.085833,03-02-2014,154.3,27.4,14.45,3.8,159.7,1.1,7.7,146.90001,12.8
-33.08883333,19.21878333,03-02-2014,1.7000000000000002,27.48,12.15,5.6,198.90001,1.31,0.1,2.4,196.5
-28.747778,31.745833,04-02-2014,114.9,29.96,20.33,5.1,150.8,1.0,5.7,109.6,41.2
-27.398611,26.614722,04-02-2014,75.8,30.41,16.07,0.6,187.7,1.55,3.8000000000000003,72.0,115.700005
-25.45963889,28.26430556,04-02-2014,201.20000000000002,29.789999,16.67,30.5,164.7,1.28,10.100000000000001,164.7,0.0
-27.495556,26.074722,04-02-2014,65.60000000000001,30.849998,15.71,0.6,192.0,1.63,3.3000000000000003,62.4,129.6
-27.4,26.624722,04-02-2014,75.8,30.41,16.07,0.6,187.7,1.55,3.8000000000000003,72.0,115.700005
-28.760833,17.730278,05-02-2014,0.5,35.54,19.539999,0.0,252.2,2.8999999,0.0,0.5,251.7
-29.161667,23.696389,05-02-2014,23.6,34.53,17.02,0.1,221.2,2.45,1.2000000000000002,22.5,198.7
-27.01011111,26.69808333,05-02-2014,91.9,29.699999,15.98,0.6,180.0,1.43,4.6000000000000005,87.3,92.700005
-25.81048333,27.90955222,05-02-2014,182.20000000000002,28.859999,16.44,13.5,163.7,1.23,9.1,163.7,0.0
-29.140556,31.391944,05-02-2014,112.30000000000001,28.529999,19.8,5.5,143.3,0.77,5.6000000000000005,107.200005,36.100002
-28.801278,31.955389,05-02-2014,142.1,29.3,20.17,7.0,147.6,0.83,7.1000000000000005,135.8,11.8
-28.404444,30.013056,05-02-2014,110.60000000000001,29.119999,15.559999,17.1,160.8,1.18,5.5,134.40001,26.4
-29.744167,29.905833,05-02-2014,154.60000000000002,26.84,14.99,73.8,141.6,0.91999996,7.7,141.6,0.0
-26.970278,27.211111,05-02-2014,108.4,28.98,15.509999,2.4,170.40001,1.3299999,5.4,103.1,67.3
-26.880278,26.965,05-02-2014,104.80000000000001,29.41,15.83,2.2,172.40001,1.37,5.2,99.700005,72.700005
-26.98472222,26.63227778,05-02-2014,93.4,29.789999,16.07,0.6,178.2,1.4399999,4.7,88.8,89.4
-28.116667,26.725278,05-02-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-27.044444,27.005,05-02-2014,98.2,29.48,15.78,1.2,174.8,1.39,4.9,93.3,81.5
-29.033333,23.983333,05-02-2014,27.5,34.09,16.64,0.2,217.3,2.34,1.4000000000000001,26.2,191.1
-28.69485,28.23487,05-02-2014,91.80000000000001,26.359999,13.08,10.1,157.3,1.0799999,4.6000000000000005,104.5,52.8
-27.937778,31.209444,06-02-2014,252.0,28.66,17.72,78.3,151.1,1.01,30.1,151.1,0.0
-30.160091,27.40124,06-02-2014,79.30000000000001,28.609999,13.88,0.7,173.5,1.42,4.0,75.4,98.1
-30.336111,27.359444,06-02-2014,79.7,28.64,13.41,0.7,173.6,1.41,4.0,75.8,97.8
-30.830556,26.921389,07-02-2014,66.4,29.33,13.03,0.6,177.6,1.4699999,3.3000000000000003,63.100002,114.5
-27.671111,27.236944,07-02-2014,80.4,29.74,15.309999,0.6,177.90001,1.4599999,4.0,76.4,101.5
-29.658056,25.973333,07-02-2014,42.1,30.32,14.53,0.4,194.1,1.73,2.1,40.0,154.1
-30.679722,26.7125,07-02-2014,61.2,30.199999,13.58,0.5,183.40001,1.5999999,3.1,58.2,125.200005
-29.641944,30.6875,08-02-2014,113.9,27.65,18.609999,63.8,140.5,0.84,5.7,128.6,11.900001
-26.648056,27.089444,10-02-2014,118.9,28.789999,15.339999,2.9,168.6,1.28,5.9,113.200005,55.4
-26.98472222,26.63227778,10-02-2014,93.4,29.789999,16.07,0.6,178.2,1.4399999,4.7,88.8,89.4
-31.396,29.2651,10-02-2014,140.3,26.73,18.289999,5.3,133.3,0.81,7.0,133.3,0.0
-31.554722,29.245556,10-02-2014,150.1,25.49,17.25,24.4,123.6,0.64,7.5,123.6,0.0
-27.01011111,26.69808333,11-02-2014,91.9,29.699999,15.98,0.6,180.0,1.43,4.6000000000000005,87.3,92.700005
-25.127778,27.628889,11-02-2014,185.3,31.48,18.26,6.9,173.40001,1.52,9.3,173.40001,0.0
-25.20639,27.558,11-02-2014,182.3,31.42,18.19,4.7000003,174.0,1.51,9.1,173.3,0.7
-24.69514,27.40906,11-02-2014,182.4,32.2,19.41,2.6000001,178.1,1.66,9.1,173.3,4.8
-26.970278,27.211111,11-02-2014,108.4,28.98,15.509999,2.4,170.40001,1.3299999,5.4,103.1,67.3
-26.880278,26.965,11-02-2014,104.80000000000001,29.41,15.83,2.2,172.40001,1.37,5.2,99.700005,72.700005
-27.802778,28.768333,11-02-2014,128.3,26.689999,12.82,11.5,153.90001,1.01,6.4,141.7,12.2
-26.98472222,26.63227778,11-02-2014,93.4,29.789999,16.07,0.6,178.2,1.4399999,4.7,88.8,89.4
-27.935,26.126667,11-02-2014,54.6,31.07,15.25,0.5,194.8,1.68,2.7,51.9,142.90001
-28.116667,26.725278,11-02-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-27.044444,27.005,11-02-2014,98.2,29.48,15.78,1.2,174.8,1.39,4.9,93.3,81.5
-29.160278,26.573333,11-02-2014,58.2,30.519999,14.58,0.5,192.5,1.6899999,2.9000000000000004,55.3,137.2
-28.883333,27.89,11-02-2014,90.80000000000001,27.09,13.559999,10.900001,161.3,1.18,4.5,104.9,56.4
-30.568333,29.422778,11-02-2014,135.5,25.369999,12.7699995,12.8,136.5,0.79999995,6.800000000000001,130.3,6.2000003
-30.570833,29.150556,11-02-2014,135.4,25.23,12.62,7.1,138.0,0.84,6.800000000000001,129.90001,8.1
-31.104278,29.399722,11-02-2014,142.20000000000002,26.49,16.96,8.6,132.6,0.82,7.1000000000000005,132.6,0.0
-28.338333,31.373611,11-02-2014,242.5,28.67,17.83,61.7,146.90001,0.95,40.1,146.90001,0.0
-28.068333,31.55,11-02-2014,230.4,30.8,20.27,65.3,154.90001,1.26,16.3,154.90001,0.0
-29.161667,23.696389,12-02-2014,23.6,34.53,17.02,0.1,221.2,2.45,1.2000000000000002,22.5,198.7
-24.39619444,27.08983333,12-02-2014,163.4,32.489998,19.67,1.9,175.2,1.7199999,8.200000000000001,155.3,19.9
-23.658056,31.05,12-02-2014,172.70000000000002,32.16,20.539999,25.800001,139.0,1.4,8.6,139.0,0.0
-23.281,30.54305556,12-02-2014,174.5,31.13,20.22,32.4,140.40001,1.3299999,8.700000000000001,140.40001,0.0
-24.058889,31.237222,12-02-2014,203.5,31.949999,20.43,56.8,137.5,1.35,10.200000000000001,137.5,0.0
-28.75,30.442778,12-02-2014,108.80000000000001,30.32,17.76,16.300001,162.0,1.25,5.4,131.40001,30.6
-29.161667,30.629722,12-02-2014,123.10000000000001,26.07,15.12,57.2,138.1,0.74,6.2,130.3,7.8
-26.45,28.085833,12-02-2014,154.3,27.4,14.45,3.8,159.7,1.1,7.7,146.90001,12.8
-27.044444,27.005,12-02-2014,98.2,29.48,15.78,1.2,174.8,1.39,4.9,93.3,81.5
-29.615556,27.065278,12-02-2014,71.2,29.189999,13.889999,0.5,180.8,1.52,3.6,67.700005,113.1
-31.031389,28.883333,12-02-2014,136.8,26.42,14.98,4.8,137.90001,0.90999997,6.800000000000001,130.5,7.4
-30.86013889,29.07125,12-02-2014,132.9,26.82,15.49,4.3,139.3,0.95,6.6000000000000005,126.700005,12.6
-30.570833,29.150556,12-02-2014,135.4,25.23,12.62,7.1,138.0,0.84,6.800000000000001,129.90001,8.1
-30.77586667,29.03221667,12-02-2014,133.20000000000002,26.75,15.21,3.9,140.3,0.96,6.7,126.9,13.400001
-32.94583,18.33667,12-02-2014,1.2000000000000002,28.09,15.12,5.8,197.8,1.1899999,0.1,2.1000001,195.7
-28.44555556,32.325,09-04-2014,223.9,28.46,20.539999,74.8,140.7,0.76,16.400000000000002,140.7,0.0
-27.4275,28.525833,13-02-2014,130.9,27.119999,13.38,11.7,157.90001,1.0699999,6.5,133.6,24.300001
-34.031944,22.053333,13-02-2014,20.200000000000003,26.06,15.16,1.3000001,153.90001,0.78999996,1.0,19.300001,134.6
-34.329722,18.990278,13-02-2014,3.4000000000000004,24.109999,14.63,18.0,157.6,0.68,0.2,8.3,149.3
-33.13083,18.86278,13-02-2014,1.8,31.14,16.23,10.0,212.90001,1.67,0.1,3.9,209.0
-33.897778,20.012778,13-02-2014,2.0,30.31,15.37,1.9,193.5,1.4699999,0.1,2.0,191.5
-24.679167,30.8025,14-02-2014,374.20000000000005,26.49,15.67,125.9,133.7,0.84,129.0,133.7,0.0
-27.935,26.126667,14-02-2014,54.6,31.07,15.25,0.5,194.8,1.68,2.7,51.9,142.90001
-34.039722,22.133333,14-02-2014,21.8,25.89,15.5,1.4,152.40001,0.75,1.1,20.800001,131.6
-34.02861,22.22222,14-02-2014,24.8,25.449999,15.25,1.5,149.2,0.7,1.2000000000000002,23.6,125.6
-25.99136,27.84208,17-02-2014,177.9,27.859999,15.42,13.0,160.1,1.13,8.9,160.1,0.0
-28.735556,29.820556,17-02-2014,110.5,29.41,16.039999,15.900001,159.40001,1.22,5.5,132.3,27.1
-26.648056,27.089444,17-02-2014,118.9,28.789999,15.339999,2.9,168.6,1.28,5.9,113.200005,55.4
-27.935,26.126667,17-02-2014,54.6,31.07,15.25,0.5,194.8,1.68,2.7,51.9,142.90001
-28.1175,26.719444,17-02-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-28.116667,26.725278,17-02-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-29.042222,24.6,17-02-2014,31.0,33.489998,16.48,0.1,219.1,2.25,1.6,29.5,189.6
-29.033333,23.983333,17-02-2014,27.5,34.09,16.64,0.2,217.3,2.34,1.4000000000000001,26.2,191.1
-33.818056,19.694722,17-02-2014,2.2,29.89,15.04,6.0,200.1,1.43,0.1,3.3,196.8
-33.08883333,19.21878333,17-02-2014,1.7000000000000002,27.48,12.15,5.6,198.90001,1.31,0.1,2.4,196.5
-27.01011111,26.69808333,18-02-2014,91.9,29.699999,15.98,0.6,180.0,1.43,4.6000000000000005,87.3,92.700005
-27.602222,29.942778,18-02-2014,185.10000000000002,28.81,14.96,19.7,162.40001,1.14,9.3,162.40001,0.0
-26.970278,27.211111,18-02-2014,108.4,28.98,15.509999,2.4,170.40001,1.3299999,5.4,103.1,67.3
-26.880278,26.965,18-02-2014,104.80000000000001,29.41,15.83,2.2,172.40001,1.37,5.2,99.700005,72.700005
-26.98472222,26.63227778,18-02-2014,93.4,29.789999,16.07,0.6,178.2,1.4399999,4.7,88.8,89.4
-29.160278,26.573333,18-02-2014,58.2,30.519999,14.58,0.5,192.5,1.6899999,2.9000000000000004,55.3,137.2
-29.028629,24.638389,18-02-2014,31.8,33.41,16.41,0.1,218.2,2.24,1.6,30.2,188.0
-34.075556,20.145556,18-02-2014,2.3000000000000003,29.529999,15.73,2.2,181.7,1.36,0.1,2.3,179.40001
-32.595833,19.009444,18-02-2014,0.9,32.48,15.0199995,3.1000001,223.1,1.86,0.0,1.0,222.1
-25.45963889,28.26430556,18-02-2014,201.20000000000002,29.789999,16.67,30.5,164.7,1.28,10.100000000000001,164.7,0.0
-27.495556,26.074722,18-02-2014,65.60000000000001,30.849998,15.71,0.6,192.0,1.63,3.3000000000000003,62.4,129.6
-29.161667,23.696389,19-02-2014,23.6,34.53,17.02,0.1,221.2,2.45,1.2000000000000002,22.5,198.7
-25.81048333,27.90955222,19-02-2014,182.20000000000002,28.859999,16.44,13.5,163.7,1.23,9.1,163.7,0.0
-26.905,32.324722,19-02-2014,151.6,32.219997,20.41,4.6,147.40001,1.26,7.6000000000000005,144.2,3.2
-29.744167,29.905833,19-02-2014,154.60000000000002,26.84,14.99,73.8,141.6,0.91999996,7.7,141.6,0.0
-27.169444,29.233889,19-02-2014,156.3,26.42,13.179999,3.6000001,152.1,0.93,7.800000000000001,148.8,3.3
-27.00222,28.76528,19-02-2014,149.20000000000002,27.08,13.599999,3.9,156.7,1.04,7.5,142.1,14.6
-26.73806,27.59194,19-02-2014,130.0,27.939999,14.929999,3.1000001,164.40001,1.1899999,6.5,123.8,40.600002
-26.45,28.085833,19-02-2014,154.3,27.4,14.45,3.8,159.7,1.1,7.7,146.90001,12.8
-29.033333,23.983333,19-02-2014,27.5,34.09,16.64,0.2,217.3,2.34,1.4000000000000001,26.2,191.1
-28.69485,28.23487,19-02-2014,91.80000000000001,26.359999,13.08,10.1,157.3,1.0799999,4.6000000000000005,104.5,52.8
-28.883333,27.89,19-02-2014,90.80000000000001,27.09,13.559999,10.900001,161.3,1.18,4.5,104.9,56.4
-33.7075,18.97444444,19-02-2014,3.0,29.779999,16.039999,12.900001,203.90001,1.43,0.2,6.1,197.8
-25.57877778,29.12747222,19-02-2014,226.4,29.269999,15.839999,50.4,160.6,1.22,16.5,160.6,0.0
-30.830556,26.921389,20-02-2014,66.4,29.33,13.03,0.6,177.6,1.4699999,3.3000000000000003,63.100002,114.5
-28.1175,26.719444,20-02-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-29.658056,25.973333,20-02-2014,42.1,30.32,14.53,0.4,194.1,1.73,2.1,40.0,154.1
-30.679722,26.7125,20-02-2014,61.2,30.199999,13.58,0.5,183.40001,1.5999999,3.1,58.2,125.200005
-30.160091,27.40124,20-02-2014,79.30000000000001,28.609999,13.88,0.7,173.5,1.42,4.0,75.4,98.1
-30.336111,27.359444,20-02-2014,79.7,28.64,13.41,0.7,173.6,1.41,4.0,75.8,97.8
-33.31388889,19.07472222,20-02-2014,2.2,30.599998,15.5199995,11.2,209.40001,1.5899999,0.1,4.6,204.8
-24.925278,29.324444,21-02-2014,232.9,31.17,18.05,41.7,161.90001,1.39,30.3,161.90001,0.0
-30.534167,24.961944,21-02-2014,26.5,31.84,14.7699995,0.0,210.7,1.9599999,1.3,25.2,185.5
-29.7775,29.470833,24-02-2014,169.5,24.81,12.46,42.9,137.8,0.78999996,31.700000000000003,137.8,0.0
-29.744167,29.905833,24-02-2014,154.60000000000002,26.84,14.99,73.8,141.6,0.91999996,7.7,141.6,0.0
-26.45,28.085833,24-02-2014,154.3,27.4,14.45,3.8,159.7,1.1,7.7,146.90001,12.8
-27.935,26.126667,24-02-2014,54.6,31.07,15.25,0.5,194.8,1.68,2.7,51.9,142.90001
-28.1175,26.719444,24-02-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-28.116667,26.725278,24-02-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-29.160278,26.573333,24-02-2014,58.2,30.519999,14.58,0.5,192.5,1.6899999,2.9000000000000004,55.3,137.2
-27.01011111,26.69808333,25-02-2014,91.9,29.699999,15.98,0.6,180.0,1.43,4.6000000000000005,87.3,92.700005
-25.127778,27.628889,25-02-2014,185.3,31.48,18.26,6.9,173.40001,1.52,9.3,173.40001,0.0
-24.39619444,27.08983333,25-02-2014,163.4,32.489998,19.67,1.9,175.2,1.7199999,8.200000000000001,155.3,19.9
-24.69514,27.40906,25-02-2014,182.4,32.2,19.41,2.6000001,178.1,1.66,9.1,173.3,4.8
-27.5275,30.858056,25-02-2014,325.70000000000005,27.18,15.849999,72.8,145.8,0.87,114.7,145.8,0.0
-30.733889,29.828333,25-02-2014,154.10000000000002,26.07,16.25,43.100002,130.7,0.77,7.7,130.7,0.0
-29.987778,29.851667,25-02-2014,158.10000000000002,25.97,14.33,76.6,135.40001,0.81,7.9,135.40001,0.0
-29.380556,30.2775,25-02-2014,130.0,25.72,14.2699995,69.9,135.40001,0.74,6.5,131.0,4.4
-26.861111,28.884722,25-02-2014,156.20000000000002,26.789999,13.45,4.4,156.1,0.98999995,7.800000000000001,148.8,7.3
-26.970278,27.211111,25-02-2014,108.4,28.98,15.509999,2.4,170.40001,1.3299999,5.4,103.1,67.3
-26.880278,26.965,25-02-2014,104.80000000000001,29.41,15.83,2.2,172.40001,1.37,5.2,99.700005,72.700005
-26.98472222,26.63227778,25-02-2014,93.4,29.789999,16.07,0.6,178.2,1.4399999,4.7,88.8,89.4
-27.044444,27.005,25-02-2014,98.2,29.48,15.78,1.2,174.8,1.39,4.9,93.3,81.5
-33.501667,21.624167,25-02-2014,9.3,28.39,12.3,0.1,184.0,1.26,0.5,8.900001,175.1
-28.058889,30.373611,25-02-2014,151.8,27.98,14.679999,45.4,155.7,1.01,7.6000000000000005,151.5,4.2000003
-29.161667,23.696389,26-02-2014,23.6,34.53,17.02,0.1,221.2,2.45,1.2000000000000002,22.5,198.7
-25.20639,27.558,26-02-2014,182.3,31.42,18.19,4.7000003,174.0,1.51,9.1,173.3,0.7
-25.73411,27.21422,26-02-2014,168.5,29.05,15.4,3.8,165.7,1.25,8.4,160.40001,5.3
-26.648056,27.089444,26-02-2014,118.9,28.789999,15.339999,2.9,168.6,1.28,5.9,113.200005,55.4
-28.116667,26.725278,26-02-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-27.671111,27.236944,26-02-2014,80.4,29.74,15.309999,0.6,177.90001,1.4599999,4.0,76.4,101.5
-28.768056,20.720556,26-02-2014,3.4000000000000004,36.43,17.619999,0.0,260.2,2.98,0.2,3.3,256.9
-27.356667,27.286389,26-02-2014,91.9,29.38,15.46,0.7,177.3,1.39,4.6000000000000005,87.3,90.0
-30.13573889,30.67422222,27-02-2014,141.6,27.349998,20.029999,62.100002,137.8,0.78,7.1000000000000005,136.3,1.5
-30.398056,30.601944,27-02-2014,159.4,27.039999,20.08,47.100002,135.7,0.72999996,8.0,135.7,0.0
-27.902778,24.615556,28-02-2014,43.0,33.66,17.24,0.2,210.3,2.22,2.1,40.8,169.5
-29.803611,30.516111,28-02-2014,135.9,26.66,16.92,80.1,134.8,0.76,6.800000000000001,132.7,2.1000001
-26.73806,27.59194,03-03-2014,130.0,27.939999,14.929999,3.1000001,164.40001,1.1899999,6.5,123.8,40.600002
-26.45,28.085833,03-03-2014,154.3,27.4,14.45,3.8,159.7,1.1,7.7,146.90001,12.8
-27.935,26.126667,03-03-2014,54.6,31.07,15.25,0.5,194.8,1.68,2.7,51.9,142.90001
-28.116667,26.725278,03-03-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-32.502778,19.535833,03-03-2014,0.6000000000000001,32.55,14.71,0.4,233.8,2.01,0.0,0.6,233.2
-27.356667,27.286389,03-03-2014,91.9,29.38,15.46,0.7,177.3,1.39,4.6000000000000005,87.3,90.0
-25.81048333,27.90955222,04-03-2014,182.20000000000002,28.859999,16.44,13.5,163.7,1.23,9.1,163.7,0.0
-26.861111,28.884722,04-03-2014,156.20000000000002,26.789999,13.45,4.4,156.1,0.98999995,7.800000000000001,148.8,7.3
-27.02314,28.59389,04-03-2014,145.3,27.3,13.71,3.9,158.2,1.0699999,7.300000000000001,138.40001,19.800001
-27.398611,26.614722,04-03-2014,75.8,30.41,16.07,0.6,187.7,1.55,3.8000000000000003,72.0,115.700005
-27.671111,27.236944,04-03-2014,80.4,29.74,15.309999,0.6,177.90001,1.4599999,4.0,76.4,101.5
-34.039722,22.133333,04-03-2014,21.8,25.89,15.5,1.4,152.40001,0.75,1.1,20.800001,131.6
-27.495556,26.074722,04-03-2014,65.60000000000001,30.849998,15.71,0.6,192.0,1.63,3.3000000000000003,62.4,129.6
-27.4,26.624722,04-03-2014,75.8,30.41,16.07,0.6,187.7,1.55,3.8000000000000003,72.0,115.700005
-29.161667,23.696389,05-03-2014,23.6,34.53,17.02,0.1,221.2,2.45,1.2000000000000002,22.5,198.7
-27.01011111,26.69808333,05-03-2014,91.9,29.699999,15.98,0.6,180.0,1.43,4.6000000000000005,87.3,92.700005
-29.140556,31.391944,05-03-2014,112.30000000000001,28.529999,19.8,5.5,143.3,0.77,5.6000000000000005,107.200005,36.100002
-29.744167,29.905833,05-03-2014,154.60000000000002,26.84,14.99,73.8,141.6,0.91999996,7.7,141.6,0.0
-26.880278,26.965,05-03-2014,104.80000000000001,29.41,15.83,2.2,172.40001,1.37,5.2,99.700005,72.700005
-26.98472222,26.63227778,05-03-2014,93.4,29.789999,16.07,0.6,178.2,1.4399999,4.7,88.8,89.4
-27.671111,27.236944,05-03-2014,80.4,29.74,15.309999,0.6,177.90001,1.4599999,4.0,76.4,101.5
-29.033333,23.983333,05-03-2014,27.5,34.09,16.64,0.2,217.3,2.34,1.4000000000000001,26.2,191.1
-34.02861,22.22222,05-03-2014,24.8,25.449999,15.25,1.5,149.2,0.7,1.2000000000000002,23.6,125.6
-33.13083,18.86278,05-03-2014,1.8,31.14,16.23,10.0,212.90001,1.67,0.1,3.9,209.0
-25.45963889,28.26430556,05-03-2014,201.20000000000002,29.789999,16.67,30.5,164.7,1.28,10.100000000000001,164.7,0.0
-22.769722,30.886944,06-03-2014,208.5,32.18,20.38,58.8,143.1,1.4399999,10.4,143.1,0.0
-27.937778,31.209444,06-03-2014,252.0,28.66,17.72,78.3,151.1,1.01,30.1,151.1,0.0
-26.648056,27.089444,06-03-2014,118.9,28.789999,15.339999,2.9,168.6,1.28,5.9,113.200005,55.4
-26.970278,27.211111,06-03-2014,108.4,28.98,15.509999,2.4,170.40001,1.3299999,5.4,103.1,67.3
-27.398611,26.614722,06-03-2014,75.8,30.41,16.07,0.6,187.7,1.55,3.8000000000000003,72.0,115.700005
-27.044444,27.005,06-03-2014,98.2,29.48,15.78,1.2,174.8,1.39,4.9,93.3,81.5
-29.651389,22.746389,06-03-2014,11.3,34.86,17.9,0.0,248.2,2.6499999,0.6000000000000001,10.8,237.40001
-29.1825,23.575556,06-03-2014,21.5,34.5,17.06,0.1,226.40001,2.46,1.1,20.4,206.0
-34.031944,22.053333,06-03-2014,20.200000000000003,26.06,15.16,1.3000001,153.90001,0.78999996,1.0,19.300001,134.6
-33.7075,18.97444444,06-03-2014,3.0,29.779999,16.039999,12.900001,203.90001,1.43,0.2,6.1,197.8
-32.94583,18.33667,06-03-2014,1.2000000000000002,28.09,15.12,5.8,197.8,1.1899999,0.1,2.1000001,195.7
-28.058889,30.373611,06-03-2014,151.8,27.98,14.679999,45.4,155.7,1.01,7.6000000000000005,151.5,4.2000003
-28.404444,30.013056,07-03-2014,110.60000000000001,29.119999,15.559999,17.1,160.8,1.18,5.5,134.40001,26.4
-28.116667,26.725278,07-03-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-29.651389,22.746389,07-03-2014,11.3,34.86,17.9,0.0,248.2,2.6499999,0.6000000000000001,10.8,237.40001
-34.005833,22.351111,07-03-2014,29.3,24.9,15.299999,1.7,146.0,0.65,1.5,27.9,118.1
-29.380556,30.2775,08-03-2014,130.0,25.72,14.2699995,69.9,135.40001,0.74,6.5,131.0,4.4
-26.45,28.085833,10-03-2014,154.3,27.4,14.45,3.8,159.7,1.1,7.7,146.90001,12.8
-26.98472222,26.63227778,10-03-2014,93.4,29.789999,16.07,0.6,178.2,1.4399999,4.7,88.8,89.4
-28.1175,26.719444,10-03-2014,64.5,30.31,15.799999,0.5,186.2,1.61,3.2,61.3,124.9
-31.396,29.2651,10-03-2014,140.3,26.73,18.289999,5.3,133.3,0.81,7.0,133.3,0.0
-31.554722,29.245556,10-03-2014,150.1,25.49,17.25,24.4,123.6,0.64,7.5,123.6,0.0
-27.01011111,26.69808333,11-03-2014,91.9,29.699999,15.98,0.6,180.0,1.43,4.6000000000000005,87.3,92.700005
-24.183889,30.823889,11-03-2014,236.5,31.4,19.81,86.8,139.7,1.29,11.8,139.7,0.0
-26.861111,28.884722,11-03-2014,156.20000000000002,26.789999,13.45,4.4,156.1,0.98999995,7.800000000000001,148.8,7.3
-26.648056,27.089444,11-03-2014,118.9,28.789999,15.339999,2.9,168.6,1.28,5.9,113.200005,55.4
-26.970278,27.211111,11-03-2014,108.4,28.98,15.509999,2.4,170.40001,1.3299999,5.4,103.1,67.3
-26.880278,26.965,11-03-2014,104.80000000000001,29.41,15.83,2.2,172.40001,1.37,5.2,99.700005,72.700005
-26.98472222,26.63227778,11-03-2014,93.4,29.789999,16.07,0.6,178.2,1.4399999,4.7,88.8,89.4
-27.902778,24.615556,02-08-2012,48.5,35.71,18.05,0.3,229.7,2.4299998,2.4000000000000004,46.0,183.7
-27.044444,27.005,11-03-2014,98.2,29.48,15.78,1.2,174.8,1.39,4.9,93.3,81.5
-30.568333,29.422778,11-03-2014,135.5,25.369999,12.7699995,12.8,136.5,0.79999995,6.800000000000001,130.3,6.2000003
-30.570833,29.150556,11-03-2014,135.4,25.23,12.62,7.1,138.0,0.84,6.800000000000001,129.90001,8.1
-31.104278,29.399722,11-03-2014,142.20000000000002,26.49,16.96,8.6,132.6,0.82,7.1000000000000005,132.6,0.0
-34.092222,21.295278,11-03-2014,11.5,28.039999,15.23,1.1,168.8,1.0799999,0.6000000000000001,10.900001,157.90001
-29.161667,23.696389,12-03-2014,23.6,34.53,17.02,0.1,221.2,2.45,1.2000000000000002,22.5,198.7
-28.7115,24.07288889,12-03-2014,29.200000000000003,34.07,16.94,0.2,216.3,2.34,1.5,27.800001,188.5
-29.641944,30.6875,12-03-2014,113.9,27.65,18.609999,63.8,140.5,0.84,5.7,128.6,11.900001
-27.902778,24.615556,20-06-2013,93.9,32.34,17.029999,0.2,198.40001,2.04,4.7,89.200005,109.200005
-24.034167,31.123611,12-03-2014,218.10000000000002,31.41,19.98,72.5,137.8,1.28,10.9,137.8,0.0
-28.44555556,32.325,07-05-2014,223.9,28.46,20.539999,74.8,140.7,0.76,16.400000000000002,140.7,0.0
-28.75,30.442778,12-03-2014,108.80000000000001,30.32,17.76,16.300001,162.0,1.25,5.4,131.40001,30.6
-29.161667,30.629722,12-03-2014,123.10000000000001,26.07,15.12,57.2,138.1,0.74,6.2,130.3,7.8
-27.02314,28.59389,12-03-2014,145.3,27.3,13.71,3.9,158.2,1.0699999,7.300000000000001,138.40001,19.800001
